point_id,original_x,original_y,original_z,local_x,local_y,local_z,source_layer,source_handle,is_outlier
P00551,241273.0396,277980.348,27.68,-2137.916,-2930.4547,27.68,9-지형-POINT,396AC,False
P00552,241272.8196,277980.608,27.68,-2138.136,-2930.1947,27.68,9-지형-POINT,396AE,False
P00553,241252.7996,277964.558,25.33,-2158.156,-2946.2447,25.33,9-지형-POINT,396AF,False
P00554,241260.9996,277969.098,26.09,-2149.956,-2941.7047,26.09,9-지형-POINT,396B1,False
P00555,241252.4196,277965.438,25.22,-2158.536,-2945.3647,25.22,9-지형-POINT,396B3,False
P00556,241269.8396,277976.478,27.37,-2141.116,-2934.3247,27.37,9-지형-POINT,396B5,False
P00557,241258.9696,277971.918,25.52,-2151.986,-2938.8847,25.52,9-지형-POINT,396B7,False
P00558,241261.8796,277969.408,26.1,-2149.076,-2941.3947,26.1,9-지형-POINT,396B9,False
P00559,241273.7196,277984.358,28.41,-2137.236,-2926.4447,28.41,9-지형-POINT,396BB,False
P00560,241247.3496,277965.498,25.01,-2163.606,-2945.3047,25.01,9-지형-POINT,396BD,False
P00561,241248.1096,277964.368,25.02,-2162.846,-2946.4347,25.02,9-지형-POINT,396BF,False
P00562,241281.8996,277992.598,31.13,-2129.056,-2918.2047,31.13,9-지형-POINT,396C1,False
P00563,241236.0396,277957.798,24.87,-2174.916,-2953.0047,24.87,9-지형-POINT,396C3,False
P00564,241288.5796,277997.518,32.88,-2122.376,-2913.2847,32.88,9-지형-POINT,396C5,False
P00565,241240.2996,277959.128,24.86,-2170.656,-2951.6747,24.86,9-지형-POINT,396C7,False
P00566,241237.1596,277955.628,24.87,-2173.796,-2955.1747,24.87,9-지형-POINT,396C9,False
P00567,241245.0096,277962.208,24.85,-2165.946,-2948.5947,24.85,9-지형-POINT,396CB,False
P00568,241247.8396,277966.538,25.01,-2163.116,-2944.2647,25.01,9-지형-POINT,396CD,False
P00569,241248.3796,277969.348,24.97,-2162.576,-2941.4547,24.97,9-지형-POINT,396CF,False
P00570,241248.2596,277970.088,24.84,-2162.696,-2940.7147,24.84,9-지형-POINT,396D1,False
P00571,241289.1996,278008.248,32.29,-2121.756,-2902.5547,32.29,9-지형-POINT,396D3,False
P00572,241257.0896,277973.368,25.38,-2153.866,-2937.4347,25.38,9-지형-POINT,396D5,False
P00573,241250.4296,277976.088,25.19,-2160.526,-2934.7147,25.19,9-지형-POINT,396D7,False
P00574,241263.6096,277973.668,26.15,-2147.346,-2937.1347,26.15,9-지형-POINT,396D9,False
P00575,241291.7996,278018.088,32.36,-2119.156,-2892.7147,32.36,9-지형-POINT,396DB,False
P00576,241266.3996,277976.978,25.63,-2144.556,-2933.8247,25.63,9-지형-POINT,396DD,False
P00577,241246.8196,277980.758,25.08,-2164.136,-2930.0447,25.08,9-지형-POINT,396DF,False
P00578,241265.1296,277975.828,25.69,-2145.826,-2934.9747,25.69,9-지형-POINT,396E1,False
P00579,241292.6696,278024.358,32.47,-2118.286,-2886.4447,32.47,9-지형-POINT,396E3,False
P00580,241267.4296,277986.928,25.25,-2143.526,-2923.8747,25.25,9-지형-POINT,396E5,False
P00581,241234.0896,277990.848,24.92,-2176.866,-2919.9547,24.92,9-지형-POINT,396E7,False
P00582,241259.4896,277992.138,25.12,-2151.466,-2918.6647,25.12,9-지형-POINT,396E9,False
P00583,241231.7096,277993.508,24.76,-2179.246,-2917.2947,24.76,9-지형-POINT,396EB,False
P00584,241269.1196,277997.888,25.15,-2141.836,-2912.9147,25.15,9-지형-POINT,396ED,False
P00585,241233.9796,277991.978,24.91,-2176.976,-2918.8247,24.91,9-지형-POINT,396EF,False
P00586,241270.6996,278001.948,25.34,-2140.256,-2908.8547,25.34,9-지형-POINT,396F1,False
P00587,241276.8996,278032.188,25.87,-2134.056,-2878.6147,25.87,9-지형-POINT,396F3,False
P00588,241270.5596,278008.118,25.29,-2140.396,-2902.6847,25.29,9-지형-POINT,396F5,False
P00589,241232.7896,277994.698,24.93,-2178.166,-2916.1047,24.93,9-지형-POINT,396F7,False
P00590,241263.9296,278012.968,25.08,-2147.026,-2897.8347,25.08,9-지형-POINT,396F9,False
P00591,241233.3196,277997.748,24.91,-2177.636,-2913.0547,24.91,9-지형-POINT,396FB,False
P00592,241273.5696,278019.878,25.14,-2137.386,-2890.9247,25.14,9-지형-POINT,396FD,False
P00593,241235.2196,278000.268,24.96,-2175.736,-2910.5347,24.96,9-지형-POINT,396FF,False
P00594,241271.7796,278021.068,25.08,-2139.176,-2889.7347,25.08,9-지형-POINT,39701,False
P00595,241237.6896,278002.948,24.98,-2173.266,-2907.8547,24.98,9-지형-POINT,39703,False
P00596,241292.0196,278030.338,30.69,-2118.936,-2880.4647,30.69,9-지형-POINT,39705,False
P00597,241272.3596,278023.488,25.15,-2138.596,-2887.3147,25.15,9-지형-POINT,39707,False
P00598,241240.5296,277999.808,24.91,-2170.426,-2910.9947,24.91,9-지형-POINT,39709,False
P00599,241272.2196,278021.598,25.06,-2138.736,-2889.2047,25.06,9-지형-POINT,3970B,False
P00600,241272.2196,278021.598,25.06,-2138.736,-2889.2047,25.06,9-지형-POINT,3970D,False
P00601,241241.4396,277997.168,24.92,-2169.516,-2913.6347,24.92,9-지형-POINT,3970F,False
P00602,241270.8596,278022.788,25.04,-2140.096,-2888.0147,25.04,9-지형-POINT,39711,False
P00603,241270.8596,278022.788,25.04,-2140.096,-2888.0147,25.04,9-지형-POINT,39713,False
P00604,241240.7796,277994.168,24.95,-2170.176,-2916.6347,24.95,9-지형-POINT,39715,False
P00605,241302.8296,278022.628,33.17,-2108.126,-2888.1747,33.17,9-지형-POINT,39717,False
P00606,241268.8796,278021.178,25.06,-2142.076,-2889.6247,25.06,9-지형-POINT,39719,False
P00607,241239.8296,277992.698,24.95,-2171.126,-2918.1047,24.95,9-지형-POINT,3971B,False
P00608,241240.4996,277992.698,24.93,-2170.456,-2918.1047,24.93,9-지형-POINT,3971D,False
P00609,241265.9296,278020.698,25.1,-2145.026,-2890.1047,25.1,9-지형-POINT,3971F,False
P00610,241246.7396,277988.168,25.0,-2164.216,-2922.6347,25.0,9-지형-POINT,39721,False
P00611,241263.5496,278021.628,25.1,-2147.406,-2889.1747,25.1,9-지형-POINT,39723,False
P00612,241307.8296,278022.738,33.49,-2103.126,-2888.0647,33.49,9-지형-POINT,39725,False
P00613,241261.8196,278024.078,25.09,-2149.136,-2886.7247,25.09,9-지형-POINT,39727,False
P00614,241264.8996,278023.848,25.42,-2146.056,-2886.9547,25.42,9-지형-POINT,39729,False
P00615,241248.3996,277985.818,25.11,-2162.556,-2924.9847,25.11,9-지형-POINT,3972B,False
P00616,241268.1596,278024.888,25.48,-2142.796,-2885.9147,25.48,9-지형-POINT,3972D,False
P00617,241250.5896,277984.608,25.11,-2160.366,-2926.1947,25.11,9-지형-POINT,3972F,False
P00618,241265.4196,278026.058,25.44,-2145.536,-2884.7447,25.44,9-지형-POINT,39731,False
P00619,241250.8896,277983.838,25.11,-2160.066,-2926.9647,25.11,9-지형-POINT,39733,False
P00620,241267.0096,278027.318,25.36,-2143.946,-2883.4847,25.36,9-지형-POINT,39735,False
P00621,241253.1596,277982.998,25.17,-2157.796,-2927.8047,25.17,9-지형-POINT,39737,False
P00622,241261.6096,278026.618,25.05,-2149.346,-2884.1847,25.05,9-지형-POINT,39739,False
P00623,241261.6096,278026.618,25.05,-2149.346,-2884.1847,25.05,9-지형-POINT,3973B,False
P00624,241237.0396,277993.048,24.95,-2173.916,-2917.7547,24.95,9-지형-POINT,3973D,False
P00625,241234.7096,277993.228,24.92,-2176.246,-2917.5747,24.92,9-지형-POINT,3973F,False
P00626,241259.6696,278026.138,24.94,-2151.286,-2884.6647,24.94,9-지형-POINT,39741,False
P00627,241233.5796,277995.308,24.93,-2177.376,-2915.4947,24.93,9-지형-POINT,39743,False
P00628,241234.4796,277992.718,24.89,-2176.476,-2918.0847,24.89,9-지형-POINT,39745,False
P00629,241259.7996,278026.768,24.86,-2151.156,-2884.0347,24.86,9-지형-POINT,39747,False
P00630,241237.0296,278002.638,24.97,-2173.926,-2908.1647,24.97,9-지형-POINT,39749,False
P00631,241261.8096,278028.538,25.01,-2149.146,-2882.2647,25.01,9-지형-POINT,3974B,False
P00632,241231.2096,277996.428,24.76,-2179.746,-2914.3747,24.76,9-지형-POINT,3974D,False
P00633,241231.7596,277993.988,24.76,-2179.196,-2916.8147,24.76,9-지형-POINT,3974F,False
P00634,241258.4096,278027.788,24.69,-2152.546,-2883.0147,24.69,9-지형-POINT,39751,False
P00635,241231.5196,277997.108,24.77,-2179.436,-2913.6947,24.77,9-지형-POINT,39753,False
P00636,241239.7196,277974.628,20.13,-2171.236,-2936.1747,20.13,9-지형-POINT,39755,False
P00637,241229.5506,277970.944,19.245,-2181.405,-2939.8587,19.245,9-지형-POINT,39757,False
P00638,241312.5496,277986.228,35.15,-2098.406,-2924.5747,35.15,9-지형-POINT,39759,False
P00639,241240.3496,277976.478,20.24,-2170.606,-2934.3247,20.24,9-지형-POINT,3975B,False
P00640,241302.7196,277991.138,34.05,-2108.236,-2919.6647,34.05,9-지형-POINT,3975D,False
P00641,241230.6596,277983.038,19.0,-2180.296,-2927.7647,19.0,9-지형-POINT,3975F,False
P00642,241297.1396,277990.878,32.9,-2113.816,-2919.9247,32.9,9-지형-POINT,39761,False
P00643,241286.6196,277987.518,30.41,-2124.336,-2923.2847,30.41,9-지형-POINT,39763,False
P00644,241211.8396,277989.898,16.95,-2199.116,-2920.9047,16.95,9-지형-POINT,39765,False
P00645,241211.3296,277992.248,16.85,-2199.626,-2918.5547,16.85,9-지형-POINT,39767,False
P00646,241197.1296,277985.638,16.29,-2213.826,-2925.1647,16.29,9-지형-POINT,39769,False
P00647,241200.2296,277983.048,16.31,-2210.726,-2927.7547,16.31,9-지형-POINT,3976B,False
P00648,241207.5896,277993.778,16.41,-2203.366,-2917.0247,16.41,9-지형-POINT,3976D,False
P00649,241209.7996,277996.428,16.43,-2201.156,-2914.3747,16.43,9-지형-POINT,3976F,False
P00650,241192.2396,277987.438,16.14,-2218.716,-2923.3647,16.14,9-지형-POINT,39771,False
P00651,241204.7996,277994.468,16.41,-2206.156,-2916.3347,16.41,9-지형-POINT,39773,False
P00652,241217.8796,278004.828,16.49,-2193.076,-2905.9747,16.49,9-지형-POINT,39775,False
P00653,241203.3596,277998.368,16.35,-2207.596,-2912.4347,16.35,9-지형-POINT,39777,False
P00654,241204.2796,277996.068,16.34,-2206.676,-2914.7347,16.34,9-지형-POINT,39779,False
P00655,241228.4896,278015.368,16.56,-2182.466,-2895.4347,16.56,9-지형-POINT,3977B,False
P00656,241206.8296,277999.168,16.39,-2204.126,-2911.6347,16.39,9-지형-POINT,3977D,False
P00657,241247.1796,278038.618,16.8,-2163.776,-2872.1847,16.8,9-지형-POINT,3977F,False
P00658,241208.3096,278006.298,16.49,-2202.646,-2904.5047,16.49,9-지형-POINT,39781,False
P00659,241253.3296,278041.988,16.9,-2157.626,-2868.8147,16.9,9-지형-POINT,39783,False
P00660,241253.0896,278041.788,16.89,-2157.866,-2869.0147,16.89,9-지형-POINT,39785,False
P00661,241252.1496,278042.678,16.89,-2158.806,-2868.1247,16.89,9-지형-POINT,39787,False
P00662,241208.6196,278008.498,16.16,-2202.336,-2902.3047,16.16,9-지형-POINT,39789,False
P00663,241253.0896,278043.488,16.91,-2157.866,-2867.3147,16.91,9-지형-POINT,3978B,False
P00664,241224.2196,278016.638,16.54,-2186.736,-2894.1647,16.54,9-지형-POINT,3978D,False
P00665,241219.1096,278013.278,16.58,-2191.846,-2897.5247,16.58,9-지형-POINT,3978F,False
P00666,241265.7096,278038.898,21.5,-2145.246,-2871.9047,21.5,9-지형-POINT,39791,False
P00667,241270.9996,278034.938,24.37,-2139.956,-2875.8647,24.37,9-지형-POINT,39793,False
P00668,241265.3996,278038.178,21.51,-2145.556,-2872.6247,21.51,9-지형-POINT,39795,False
P00669,241260.9396,278039.988,19.75,-2150.016,-2870.8147,19.75,9-지형-POINT,39797,False
P00670,241253.7596,278042.358,16.99,-2157.196,-2868.4447,16.99,9-지형-POINT,39799,False
P00671,241256.9696,278042.988,18.18,-2153.986,-2867.8147,18.18,9-지형-POINT,3979B,False
P00672,241254.2196,278043.108,17.01,-2156.736,-2867.6947,17.01,9-지형-POINT,3979D,False
P00673,241251.1196,278045.678,16.91,-2159.836,-2865.1247,16.91,9-지형-POINT,3979F,False
P00674,241251.1696,278045.828,17.04,-2159.786,-2864.9747,17.04,9-지형-POINT,397A1,False
P00675,241243.0296,278050.188,15.0,-2167.926,-2860.6147,15.0,9-지형-POINT,397A3,False
P00676,241234.1596,278029.458,16.66,-2176.796,-2881.3447,16.66,9-지형-POINT,397A5,False
P00677,241247.8196,278048.798,16.67,-2163.136,-2862.0047,16.67,9-지형-POINT,397A7,False
P00678,241242.7696,278043.468,16.85,-2168.186,-2867.3347,16.85,9-지형-POINT,397A9,False
P00679,241251.3296,278059.218,17.16,-2159.626,-2851.5847,17.16,9-지형-POINT,397AB,False
P00680,241253.0596,278042.618,15.84,-2157.896,-2868.1847,15.84,9-지형-POINT,397AD,False
P00681,241255.1796,278062.518,17.45,-2155.776,-2848.2847,17.45,9-지형-POINT,397AF,False
P00682,241257.7596,278048.838,17.11,-2153.196,-2861.9647,17.11,9-지형-POINT,397B1,False
P00683,241255.3396,278050.238,17.04,-2155.616,-2860.5647,17.04,9-지형-POINT,397B3,False
P00684,241260.2296,278058.198,17.5,-2150.726,-2852.6047,17.5,9-지형-POINT,397B5,False
P00685,241262.4996,278056.808,17.48,-2148.456,-2853.9947,17.48,9-지형-POINT,397B7,False
P00686,241260.3196,278067.828,17.54,-2150.636,-2842.9747,17.54,9-지형-POINT,397B9,False
P00687,241267.9396,278068.098,17.78,-2143.016,-2842.7047,17.78,9-지형-POINT,397BB,False
P00688,241265.4896,278069.238,17.76,-2145.466,-2841.5647,17.76,9-지형-POINT,397BD,False
P00689,241268.8196,278077.358,17.67,-2142.136,-2833.4447,17.67,9-지형-POINT,397BF,False
P00690,241263.6296,278079.758,17.14,-2147.326,-2831.0447,17.14,9-지형-POINT,397C1,False
P00691,241271.6696,278076.348,17.76,-2139.286,-2834.4547,17.76,9-지형-POINT,397C3,False
P00692,241271.0296,278084.588,17.62,-2139.926,-2826.2147,17.62,9-지형-POINT,397C5,False
P00693,241263.0696,278087.818,17.15,-2147.886,-2822.9847,17.15,9-지형-POINT,397C7,False
P00694,241274.1196,278083.828,17.62,-2136.836,-2826.9747,17.62,9-지형-POINT,397C9,False
P00695,241276.3796,278092.108,17.52,-2134.576,-2818.6947,17.52,9-지형-POINT,397CB,False
P00696,241267.1496,278100.108,17.51,-2143.806,-2810.6947,17.51,9-지형-POINT,397CD,False
P00697,241273.8496,278093.028,17.58,-2137.106,-2817.7747,17.58,9-지형-POINT,397CF,False
P00698,241283.4196,278078.388,21.33,-2127.536,-2832.4147,21.33,9-지형-POINT,397D1,False
P00699,241279.3696,278107.218,17.6,-2131.586,-2803.5847,17.6,9-지형-POINT,397D3,False
P00700,241270.4396,278106.238,17.43,-2140.516,-2804.5647,17.43,9-지형-POINT,397D5,False
P00701,241281.9196,278106.788,17.47,-2129.036,-2804.0147,17.47,9-지형-POINT,397D7,False
P00702,241298.9296,278073.628,24.5,-2112.026,-2837.1747,24.5,9-지형-POINT,397D9,False
P00703,241284.2796,278112.258,17.61,-2126.676,-2798.5447,17.61,9-지형-POINT,397DB,False
P00704,241292.3696,278089.478,22.66,-2118.586,-2821.3247,22.66,9-지형-POINT,397DD,False
P00705,241281.9796,278113.228,17.67,-2128.976,-2797.5747,17.67,9-지형-POINT,397DF,False
P00706,241306.1696,278090.348,26.23,-2104.786,-2820.4547,26.23,9-지형-POINT,397E1,False
P00707,241289.0596,278123.788,17.85,-2121.896,-2787.0147,17.85,9-지형-POINT,397E3,False
P00708,241277.2696,278117.648,17.59,-2133.686,-2793.1547,17.59,9-지형-POINT,397E5,False
P00709,241310.6296,278103.738,25.66,-2100.326,-2807.0647,25.66,9-지형-POINT,397E7,False
P00710,241283.0796,278127.868,17.43,-2127.876,-2782.9347,17.43,9-지형-POINT,397E9,False
P00711,241293.9096,278140.698,18.26,-2117.046,-2770.1047,18.26,9-지형-POINT,397EB,False
P00712,241299.6596,278108.808,23.73,-2111.296,-2801.9947,23.73,9-지형-POINT,397ED,False
P00713,241293.4496,278131.118,18.0,-2117.506,-2779.6847,18.0,9-지형-POINT,397EF,False
P00714,241291.9596,278134.008,17.9,-2118.996,-2776.7947,17.9,9-지형-POINT,397F1,False
P00715,241302.0396,278155.828,18.13,-2108.916,-2754.9747,18.13,9-지형-POINT,397F3,False
P00716,241302.8796,278137.298,18.26,-2108.076,-2773.5047,18.26,9-지형-POINT,397F5,False
P00717,241315.6396,278113.148,25.88,-2095.316,-2797.6547,25.88,9-지형-POINT,397F7,False
P00718,241300.6296,278147.098,18.29,-2110.326,-2763.7047,18.29,9-지형-POINT,397F9,False
P00719,241310.5296,278163.358,19.64,-2100.426,-2747.4447,19.64,9-지형-POINT,397FB,False
P00720,241304.1996,278143.878,18.46,-2106.756,-2766.9247,18.46,9-지형-POINT,397FD,False
P00721,241307.3296,278119.598,24.15,-2103.626,-2791.2047,24.15,9-지형-POINT,397FF,False
P00722,241309.9096,278150.788,18.73,-2101.046,-2760.0147,18.73,9-지형-POINT,39801,False
P00723,241314.7596,278173.378,21.01,-2096.196,-2737.4247,21.01,9-지형-POINT,39803,False
P00724,241312.5396,278148.668,18.81,-2098.416,-2762.1347,18.81,9-지형-POINT,39805,False
P00725,241322.9696,278164.448,22.17,-2087.986,-2746.3547,22.17,9-지형-POINT,39807,False
P00726,241319.1396,278155.638,20.52,-2091.816,-2755.1647,20.52,9-지형-POINT,39809,False
P00727,241322.1096,278163.238,21.95,-2088.846,-2747.5647,21.95,9-지형-POINT,3980B,False
P00728,241311.8196,278127.798,24.13,-2099.136,-2783.0047,24.13,9-지형-POINT,3980D,False
P00729,241318.5096,278165.848,21.42,-2092.446,-2744.9547,21.42,9-지형-POINT,3980F,False
P00730,241329.8696,278163.878,23.44,-2081.086,-2746.9247,23.44,9-지형-POINT,39811,False
P00731,241314.4996,278160.918,19.77,-2096.456,-2749.8847,19.77,9-지형-POINT,39813,False
P00732,241307.0096,278152.588,18.49,-2103.946,-2758.2147,18.49,9-지형-POINT,39815,False
P00733,241347.6396,278167.438,26.03,-2063.316,-2743.3647,26.03,9-지형-POINT,39817,False
P00734,241328.8796,278168.168,23.87,-2082.076,-2742.6347,23.87,9-지형-POINT,39819,False
P00735,241353.6496,278163.868,27.69,-2057.306,-2746.9347,27.69,9-지형-POINT,3981B,False
P00736,241323.8696,278173.898,24.48,-2087.086,-2736.9047,24.48,9-지형-POINT,3981D,False
P00737,241327.9796,278135.998,25.68,-2082.976,-2774.8047,25.68,9-지형-POINT,3981F,False
P00738,241357.3196,278168.098,27.4,-2053.636,-2742.7047,27.4,9-지형-POINT,39821,False
P00739,241323.8596,278176.368,24.56,-2087.096,-2734.4347,24.56,9-지형-POINT,39823,False
P00740,241324.8396,278178.518,24.54,-2086.116,-2732.2847,24.54,9-지형-POINT,39825,False
P00741,241363.5696,278161.348,27.48,-2047.386,-2749.4547,27.48,9-지형-POINT,39827,False
P00742,241327.6796,278146.078,25.29,-2083.276,-2764.7247,25.29,9-지형-POINT,39829,False
P00743,241366.6196,278155.668,29.67,-2044.336,-2755.1347,29.67,9-지형-POINT,3982B,False
P00744,241338.2396,278191.618,24.65,-2072.716,-2719.1847,24.65,9-지형-POINT,3982D,False
P00745,241339.6896,278146.418,26.67,-2071.266,-2764.3847,26.67,9-지형-POINT,3982F,False
P00746,241345.9096,278182.588,24.71,-2065.046,-2728.2147,24.71,9-지형-POINT,39831,False
P00747,241374.9396,278150.068,30.04,-2036.016,-2760.7347,30.04,9-지형-POINT,39833,False
P00748,241346.7196,278180.268,24.36,-2064.236,-2730.5347,24.36,9-지형-POINT,39835,False
P00749,241340.6596,278164.918,26.35,-2070.296,-2745.8847,26.35,9-지형-POINT,39837,False
P00750,241350.7296,278176.008,24.67,-2060.226,-2734.7947,24.67,9-지형-POINT,39839,False
P00751,241376.1796,278145.148,33.14,-2034.776,-2765.6547,33.14,9-지형-POINT,3983B,False
P00752,241348.8996,278174.238,24.94,-2062.056,-2736.5647,24.94,9-지형-POINT,3983D,False
P00753,241340.8696,278171.948,25.21,-2070.086,-2738.8547,25.21,9-지형-POINT,3983F,False
P00754,241336.1696,278169.248,24.73,-2074.786,-2741.5547,24.73,9-지형-POINT,39841,False
P00755,241330.8396,278165.848,23.71,-2080.116,-2744.9547,23.71,9-지형-POINT,39843,False
P00756,241340.1496,278179.208,29.37,-2070.806,-2731.5947,29.37,9-지형-POINT,39845,False
P00757,241335.1196,278184.818,29.36,-2075.836,-2725.9847,29.36,9-지형-POINT,39846,False
P00758,241326.3196,278176.728,29.35,-2084.636,-2734.0747,29.35,9-지형-POINT,39847,False
P00759,241327.3696,278174.008,28.97,-2083.586,-2736.7947,28.97,9-지형-POINT,39848,False
P00760,241328.6996,278172.568,28.97,-2082.256,-2738.2347,28.97,9-지형-POINT,39849,False
P00761,241337.5996,278183.098,29.1,-2073.356,-2727.7047,29.1,9-지형-POINT,3984A,False
P00762,241342.1096,278178.308,28.76,-2068.846,-2732.4947,28.76,9-지형-POINT,3984B,False
P00763,241345.3396,278181.518,28.77,-2065.616,-2729.2847,28.77,9-지형-POINT,3984C,False
P00764,241375.9596,278162.308,28.21,-2034.996,-2748.4947,28.21,9-지형-POINT,3984D,False
P00765,241370.4196,278166.898,26.91,-2040.536,-2743.9047,26.91,9-지형-POINT,3984F,False
P00766,241347.8196,278174.328,25.18,-2063.136,-2736.4747,25.18,9-지형-POINT,39851,False
P00767,241348.7696,278175.268,25.18,-2062.186,-2735.5347,25.18,9-지형-POINT,39853,False
P00768,241365.7496,278170.828,26.73,-2045.206,-2739.9747,26.73,9-지형-POINT,39855,False
P00769,241344.7196,278179.268,25.18,-2066.236,-2731.5347,25.18,9-지형-POINT,39857,False
P00770,241358.5496,278171.408,27.26,-2052.406,-2739.3947,27.26,9-지형-POINT,39859,False
P00771,241358.8096,278179.858,22.73,-2052.146,-2730.9447,22.73,9-지형-POINT,3985B,False
P00772,241352.2596,278169.798,27.72,-2058.696,-2741.0047,27.72,9-지형-POINT,3985D,False
P00773,241356.2396,278163.448,27.59,-2054.716,-2747.3547,27.59,9-지형-POINT,3985F,False
P00774,241369.0096,278181.968,21.35,-2041.946,-2728.8347,21.35,9-지형-POINT,39861,False
P00775,241360.2096,278157.068,28.07,-2050.746,-2753.7347,28.07,9-지형-POINT,39863,False
P00776,241369.7996,278159.028,27.71,-2041.156,-2751.7747,27.71,9-지형-POINT,39865,False
P00777,241365.0896,278191.238,19.67,-2045.866,-2719.5647,19.67,9-지형-POINT,39867,False
P00778,241378.4596,278185.498,21.16,-2032.496,-2725.3047,21.16,9-지형-POINT,39869,False
P00779,241366.7896,278194.818,19.24,-2044.166,-2715.9847,19.24,9-지형-POINT,3986B,False
P00780,241374.0296,278172.628,24.87,-2036.926,-2738.1747,24.87,9-지형-POINT,3986D,False
P00781,241385.4096,278200.128,18.09,-2025.546,-2710.6747,18.09,9-지형-POINT,3986F,False
P00782,241388.3496,278187.898,21.02,-2022.606,-2722.9047,21.02,9-지형-POINT,39871,False
P00783,241381.1396,278175.188,25.04,-2029.816,-2735.6147,25.04,9-지형-POINT,39873,False
P00784,241392.5396,278176.158,25.32,-2018.416,-2734.6447,25.32,9-지형-POINT,39875,False
P00785,241395.1996,278206.808,17.41,-2015.756,-2703.9947,17.41,9-지형-POINT,39877,False
P00786,241396.2996,278183.578,23.35,-2014.656,-2727.2247,23.35,9-지형-POINT,39879,False
P00787,241396.9296,278173.558,25.74,-2014.026,-2737.2447,25.74,9-지형-POINT,3987B,False
P00788,241403.7596,278204.198,17.25,-2007.196,-2706.6047,17.25,9-지형-POINT,3987D,False
P00789,241410.8396,278190.618,22.38,-2000.116,-2720.1847,22.38,9-지형-POINT,3987F,False
P00790,241398.9296,278170.308,27.78,-2012.026,-2740.4947,27.78,9-지형-POINT,39881,False
P00791,241409.2196,278201.068,17.16,-2001.736,-2709.7347,17.16,9-지형-POINT,39883,False
P00792,241410.8296,278202.328,17.2,-2000.126,-2708.4747,17.2,9-지형-POINT,39885,False
P00793,241410.9596,278201.698,15.86,-1999.996,-2709.1047,15.86,9-지형-POINT,39887,False
P00794,241407.9996,278180.158,25.74,-2002.956,-2730.6447,25.74,9-지형-POINT,39889,False
P00795,241413.4796,278199.448,17.51,-1997.476,-2711.3547,17.51,9-지형-POINT,3988B,False
P00796,241420.3996,278180.758,25.98,-1990.556,-2730.0447,25.98,9-지형-POINT,3988D,False
P00797,241429.8096,278191.768,20.77,-1981.146,-2719.0347,20.77,9-지형-POINT,3988F,False
P00798,241450.8996,278194.938,21.3,-1960.056,-2715.8647,21.3,9-지형-POINT,39891,False
P00799,241458.7396,278204.818,20.93,-1952.216,-2705.9847,20.93,9-지형-POINT,39893,False
P00800,241462.4996,278208.508,21.53,-1948.456,-2702.2947,21.53,9-지형-POINT,39895,False
P00801,241466.4696,278192.208,25.81,-1944.486,-2718.5947,25.81,9-지형-POINT,39897,False
P00802,241474.6496,278210.578,22.04,-1936.306,-2700.2247,22.04,9-지형-POINT,39899,False
P00803,241478.4496,278192.348,26.93,-1932.506,-2718.4547,26.93,9-지형-POINT,3989B,False
P00804,241451.2496,278212.128,18.14,-1959.706,-2698.6747,18.14,9-지형-POINT,3989D,False
P00805,241490.7096,278211.078,22.82,-1920.246,-2699.7247,22.82,9-지형-POINT,3989F,False
P00806,241487.6196,278186.188,28.1,-1923.336,-2724.6147,28.1,9-지형-POINT,398A1,False
P00807,241461.4196,278219.258,17.62,-1949.536,-2691.5447,17.62,9-지형-POINT,398A3,False
P00808,241498.6396,278214.278,23.25,-1912.316,-2696.5247,23.25,9-지형-POINT,398A5,False
P00809,241472.5696,278225.458,17.66,-1938.386,-2685.3447,17.66,9-지형-POINT,398A7,False
P00810,241501.3296,278193.728,28.09,-1909.626,-2717.0747,28.09,9-지형-POINT,398A9,False
P00811,241516.4196,278202.488,27.87,-1894.536,-2708.3147,27.87,9-지형-POINT,398AB,False
P00812,241512.4796,278222.858,23.91,-1898.476,-2687.9447,23.91,9-지형-POINT,398AD,False
P00813,241484.9496,278229.938,15.26,-1926.006,-2680.8647,15.26,9-지형-POINT,398AF,False
P00814,241531.9196,278205.438,28.23,-1879.036,-2705.3647,28.23,9-지형-POINT,398B1,False
P00815,241495.0496,278233.728,15.78,-1915.906,-2677.0747,15.78,9-지형-POINT,398B3,False
P00816,241519.4696,278223.968,23.58,-1891.486,-2686.8347,23.58,9-지형-POINT,398B5,False
P00817,241543.2796,278215.498,27.44,-1867.676,-2695.3047,27.44,9-지형-POINT,398B7,False
P00818,241561.6696,278211.668,30.07,-1849.286,-2699.1347,30.07,9-지형-POINT,398B9,False
P00819,241527.1396,278221.038,23.14,-1883.816,-2689.7647,23.14,9-지형-POINT,398BB,False
P00820,241501.3196,278237.378,15.59,-1909.636,-2673.4247,15.59,9-지형-POINT,398BD,False
P00821,241565.7196,278198.428,33.17,-1845.236,-2712.3747,33.17,9-지형-POINT,398BF,False
P00822,241537.7896,278224.938,22.73,-1873.166,-2685.8647,22.73,9-지형-POINT,398C1,False
P00823,241509.7696,278231.028,20.1,-1901.186,-2679.7747,20.1,9-지형-POINT,398C3,False
P00824,241577.6796,278209.158,32.21,-1833.276,-2701.6447,32.21,9-지형-POINT,398C5,False
P00825,241575.2396,278219.388,30.85,-1835.716,-2691.4147,30.85,9-지형-POINT,398C7,False
